Date (LT),Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,QC Name
1/16/2023 1:00,1,188.9,239,Very Unhealthy,158,UG/M3,Valid
1/16/2023 2:00,2,182.4,233,Very Unhealthy,176,UG/M3,Valid
1/16/2023 3:00,3,173.2,223,Very Unhealthy,164,UG/M3,Valid
1/16/2023 4:00,4,170.1,220,Very Unhealthy,167,UG/M3,Valid
1/16/2023 5:00,5,154,204,Very Unhealthy,138,UG/M3,Valid
1/16/2023 6:00,6,170.2,221,Very Unhealthy,187,UG/M3,Valid
1/16/2023 7:00,7,190.5,241,Very Unhealthy,215,UG/M3,Valid
1/16/2023 8:00,8,200.6,251,Very Unhealthy,213,UG/M3,Valid
1/16/2023 9:00,9,206.7,257,Very Unhealthy,214,UG/M3,Valid
1/16/2023 10:00,10,199,249,Very Unhealthy,190,UG/M3,Valid
1/16/2023 11:00,11,187.1,237,Very Unhealthy,168,UG/M3,Valid
1/16/2023 12:00,12,175.5,226,Very Unhealthy,155,UG/M3,Valid
1/16/2023 13:00,13,155.8,206,Very Unhealthy,129,UG/M3,Valid
1/16/2023 14:00,14,150.6,201,Very Unhealthy,143,UG/M3,Valid
1/16/2023 15:00,15,142.7,196,Unhealthy,131,UG/M3,Valid
1/16/2023 16:00,16,144,197,Unhealthy,146,UG/M3,Valid
1/16/2023 17:00,17,145.2,197,Unhealthy,147,UG/M3,Valid
1/16/2023 18:00,18,153.9,204,Very Unhealthy,167,UG/M3,Valid
1/16/2023 19:00,19,183.2,233,Very Unhealthy,223,UG/M3,Valid
1/16/2023 20:00,20,213.2,263,Very Unhealthy,243,UG/M3,Valid
1/16/2023 21:00,21,227.8,278,Very Unhealthy,244,UG/M3,Valid
1/16/2023 22:00,22,230.2,280,Very Unhealthy,233,UG/M3,Valid
1/16/2023 23:00,23,231.1,281,Very Unhealthy,232,UG/M3,Valid
1/17/2023 0:00,0,241.5,291,Very Unhealthy,252,UG/M3,Valid
1/17/2023 1:00,1,221.9,272,Very Unhealthy,201,UG/M3,Valid
1/17/2023 2:00,2,193.6,244,Very Unhealthy,163,UG/M3,Valid
1/17/2023 3:00,3,183.1,233,Very Unhealthy,163,UG/M3,Valid
1/17/2023 4:00,4,180.7,231,Very Unhealthy,177,UG/M3,Valid
1/17/2023 5:00,5,187.1,237,Very Unhealthy,192,UG/M3,Valid
1/17/2023 6:00,6,189.6,240,Very Unhealthy,194,UG/M3,Valid
1/17/2023 7:00,7,204.2,254,Very Unhealthy,231,UG/M3,Valid
1/17/2023 8:00,8,207.6,258,Very Unhealthy,214,UG/M3,Valid
1/17/2023 9:00,9,193.1,243,Very Unhealthy,167,UG/M3,Valid
1/17/2023 10:00,10,175.6,226,Very Unhealthy,151,UG/M3,Valid
1/17/2023 11:00,11,157,207,Very Unhealthy,138,UG/M3,Valid
1/17/2023 12:00,12,149.8,200,Unhealthy,136,UG/M3,Valid
1/17/2023 13:00,13,151.1,202,Very Unhealthy,153,UG/M3,Valid
1/17/2023 14:00,14,149.4,199,Unhealthy,147,UG/M3,Valid
1/17/2023 15:00,15,148,199,Unhealthy,146,UG/M3,Valid
1/17/2023 16:00,16,152.5,203,Very Unhealthy,159,UG/M3,Valid
1/17/2023 17:00,17,163.3,214,Very Unhealthy,179,UG/M3,Valid
1/17/2023 18:00,18,175.1,225,Very Unhealthy,192,UG/M3,Valid
1/17/2023 19:00,19,192,242,Very Unhealthy,221,UG/M3,Valid
1/17/2023 20:00,20,217.3,267,Very Unhealthy,244,UG/M3,Valid
1/17/2023 21:00,21,222.5,272,Very Unhealthy,229,UG/M3,Valid
1/17/2023 22:00,22,231.1,281,Very Unhealthy,242,UG/M3,Valid
1/17/2023 23:00,23,244,294,Very Unhealthy,257,UG/M3,Valid
1/18/2023 0:00,0,249.6,299,Very Unhealthy,259,UG/M3,Valid
1/18/2023 1:00,1,249.8,299,Very Unhealthy,250,UG/M3,Valid
1/18/2023 2:00,2,227.6,277,Very Unhealthy,199,UG/M3,Valid
1/18/2023 3:00,3,209.9,260,Very Unhealthy,179,UG/M3,Valid
1/18/2023 4:00,4,205.6,256,Very Unhealthy,185,UG/M3,Valid
1/18/2023 5:00,5,206.2,256,Very Unhealthy,207,UG/M3,Valid
1/18/2023 6:00,6,211.5,261,Very Unhealthy,223,UG/M3,Valid
1/18/2023 7:00,7,214.7,265,Very Unhealthy,222,UG/M3,Valid
1/18/2023 8:00,8,217.5,267,Very Unhealthy,224,UG/M3,Valid
1/18/2023 9:00,9,212,262,Very Unhealthy,200,UG/M3,Valid
1/18/2023 10:00,10,201.5,252,Very Unhealthy,179,UG/M3,Valid
1/18/2023 11:00,11,183.9,234,Very Unhealthy,160,UG/M3,Valid
1/18/2023 12:00,12,159.7,210,Very Unhealthy,136,UG/M3,Valid
1/18/2023 13:00,13,149.5,200,Unhealthy,131,UG/M3,Valid
1/18/2023 14:00,14,143.4,196,Unhealthy,135,UG/M3,Valid
1/18/2023 15:00,15,142.4,196,Unhealthy,141,UG/M3,Valid
1/18/2023 16:00,16,145.5,197,Unhealthy,150,UG/M3,Valid
1/18/2023 17:00,17,154.8,205,Very Unhealthy,168,UG/M3,Valid
1/18/2023 18:00,18,166.9,217,Very Unhealthy,184,UG/M3,Valid
1/18/2023 19:00,19,199.6,250,Very Unhealthy,238,UG/M3,Valid
1/18/2023 20:00,20,238,288,Very Unhealthy,272,UG/M3,Valid
1/18/2023 21:00,21,278,328,Hazardous,318,UG/M3,Valid
1/18/2023 22:00,22,291,341,Hazardous,304,UG/M3,Valid
1/18/2023 23:00,23,339.5,389,Hazardous,388,UG/M3,Valid
1/19/2023 0:00,0,304.7,355,Hazardous,270,UG/M3,Valid
1/19/2023 1:00,1,281.9,332,Hazardous,259,UG/M3,Valid
1/19/2023 2:00,2,262.9,313,Hazardous,244,UG/M3,Valid
1/19/2023 3:00,3,236.9,287,Very Unhealthy,211,UG/M3,Valid
1/19/2023 4:00,4,238,288,Very Unhealthy,239,UG/M3,Valid
1/19/2023 5:00,5,221,271,Very Unhealthy,204,UG/M3,Valid
1/19/2023 6:00,6,206,256,Very Unhealthy,191,UG/M3,Valid
1/19/2023 7:00,7,210.9,261,Very Unhealthy,216,UG/M3,Valid
1/19/2023 8:00,8,219.4,269,Very Unhealthy,228,UG/M3,Valid
1/19/2023 9:00,9,212.7,263,Very Unhealthy,206,UG/M3,Valid
1/19/2023 10:00,10,201.8,252,Very Unhealthy,191,UG/M3,Valid
1/19/2023 11:00,11,192.7,243,Very Unhealthy,171,UG/M3,Valid
1/19/2023 12:00,12,183.2,233,Very Unhealthy,166,UG/M3,Valid
1/19/2023 13:00,13,177.3,228,Very Unhealthy,163,UG/M3,Valid
1/19/2023 14:00,14,141.2,195,Unhealthy,113,UG/M3,Valid
1/19/2023 15:00,15,136.1,193,Unhealthy,131,UG/M3,Valid
1/19/2023 16:00,16,135,192,Unhealthy,134,UG/M3,Valid
1/19/2023 17:00,17,136.5,193,Unhealthy,138,UG/M3,Valid
1/19/2023 18:00,18,162.2,213,Very Unhealthy,188,UG/M3,Valid
1/19/2023 19:00,19,210.1,260,Very Unhealthy,258,UG/M3,Valid
1/19/2023 20:00,20,233.5,283,Very Unhealthy,257,UG/M3,Valid
1/19/2023 21:00,21,261.7,312,Hazardous,290,UG/M3,Valid
1/19/2023 22:00,22,295.9,346,Hazardous,330,UG/M3,Valid
1/19/2023 23:00,23,311.9,362,Hazardous,328,UG/M3,Valid
1/20/2023 0:00,0,306.5,356,Hazardous,301,UG/M3,Valid
1/20/2023 1:00,1,284.2,334,Hazardous,262,UG/M3,Valid
1/20/2023 2:00,2,272.1,322,Hazardous,260,UG/M3,Valid
1/20/2023 3:00,3,270.5,321,Hazardous,269,UG/M3,Valid
1/20/2023 4:00,4,268.3,319,Hazardous,266,UG/M3,Valid
1/20/2023 5:00,5,272.8,323,Hazardous,277,UG/M3,Valid
1/20/2023 6:00,6,280.4,331,Hazardous,293,UG/M3,Valid
1/20/2023 7:00,7,282.7,333,Hazardous,289,UG/M3,Valid
1/20/2023 8:00,8,283.3,334,Hazardous,284,UG/M3,Valid
1/20/2023 9:00,9,279.5,330,Hazardous,267,UG/M3,Valid
1/20/2023 10:00,10,264.4,315,Hazardous,232,UG/M3,Valid
1/20/2023 11:00,11,224.8,275,Very Unhealthy,177,UG/M3,Valid
1/20/2023 12:00,12,193.7,244,Very Unhealthy,161,UG/M3,Valid
1/20/2023 13:00,13,175,225,Very Unhealthy,156,UG/M3,Valid
1/20/2023 14:00,14,163.9,214,Very Unhealthy,153,UG/M3,Valid
1/20/2023 15:00,15,152.2,203,Very Unhealthy,142,UG/M3,Valid
1/20/2023 16:00,16,137.1,193,Unhealthy,122,UG/M3,Valid
1/20/2023 17:00,17,133.5,191,Unhealthy,130,UG/M3,Valid
1/20/2023 18:00,18,155.7,206,Very Unhealthy,178,UG/M3,Valid
1/20/2023 19:00,19,201.3,251,Very Unhealthy,247,UG/M3,Valid
1/20/2023 20:00,20,226.1,276,Very Unhealthy,251,UG/M3,Valid
1/20/2023 21:00,21,249.5,299,Very Unhealthy,273,UG/M3,Valid
1/20/2023 22:00,22,267.3,318,Hazardous,285,UG/M3,Valid
1/20/2023 23:00,23,284.1,334,Hazardous,301,UG/M3,Valid
1/21/2023 0:00,0,292.6,343,Hazardous,301,UG/M3,Valid
1/21/2023 1:00,1,285.3,335,Hazardous,278,UG/M3,Valid
1/21/2023 2:00,2,286.1,336,Hazardous,287,UG/M3,Valid
1/21/2023 3:00,3,319.1,369,Hazardous,352,UG/M3,Valid
1/21/2023 4:00,4,303.5,354,Hazardous,288,UG/M3,Valid
1/21/2023 5:00,5,279,329,Hazardous,254,UG/M3,Valid
1/21/2023 6:00,6,276.8,327,Hazardous,255,UG/M3,Valid
1/21/2023 7:00,7,272.7,323,Hazardous,261,UG/M3,Valid
1/21/2023 8:00,8,272.9,323,Hazardous,272,UG/M3,Valid
1/21/2023 9:00,9,275.8,326,Hazardous,283,UG/M3,Valid
1/21/2023 10:00,10,275.5,326,Hazardous,275,UG/M3,Valid
1/21/2023 11:00,11,233.7,283,Very Unhealthy,187,UG/M3,Valid
1/21/2023 12:00,12,205,255,Very Unhealthy,178,UG/M3,Valid
1/21/2023 13:00,13,185.2,235,Very Unhealthy,166,UG/M3,Valid
1/21/2023 14:00,14,150.6,201,Very Unhealthy,116,UG/M3,Valid
1/21/2023 15:00,15,129.2,189,Unhealthy,108,UG/M3,Valid
1/21/2023 16:00,16,118.1,183,Unhealthy,107,UG/M3,Valid
1/21/2023 17:00,17,127.5,188,Unhealthy,137,UG/M3,Valid
1/21/2023 18:00,18,157.7,208,Very Unhealthy,188,UG/M3,Valid
1/21/2023 19:00,19,214.8,265,Very Unhealthy,272,UG/M3,Valid
1/21/2023 20:00,20,261.9,312,Hazardous,309,UG/M3,Valid
1/21/2023 21:00,21,305.4,355,Hazardous,349,UG/M3,Valid
1/21/2023 22:00,22,375.2,417,Hazardous,445,UG/M3,Valid
1/21/2023 23:00,23,398.1,432,Hazardous,421,UG/M3,Valid
1/22/2023 0:00,0,371,415,Hazardous,344,UG/M3,Valid
1/22/2023 1:00,1,401.5,435,Hazardous,432,UG/M3,Valid
1/22/2023 2:00,2,444.3,463,Hazardous,487,UG/M3,Valid
1/22/2023 3:00,3,415.7,444,Hazardous,387,UG/M3,Valid
1/22/2023 4:00,4,381.8,422,Hazardous,348,UG/M3,Valid
1/22/2023 5:00,5,353.4,403,Hazardous,325,UG/M3,Valid
1/22/2023 6:00,6,340.4,390,Hazardous,317,UG/M3,Valid
1/22/2023 7:00,7,342.9,393,Hazardous,334,UG/M3,Valid
1/22/2023 8:00,8,332.1,382,Hazardous,312,UG/M3,Valid
1/22/2023 9:00,9,303.5,354,Hazardous,274,UG/M3,Valid
1/22/2023 10:00,10,255.2,306,Hazardous,212,UG/M3,Valid
1/22/2023 11:00,11,231.1,281,Very Unhealthy,207,UG/M3,Valid
1/22/2023 12:00,12,212,262,Very Unhealthy,193,UG/M3,Valid
1/22/2023 13:00,13,189.4,240,Very Unhealthy,167,UG/M3,Valid
1/22/2023 14:00,14,172.2,223,Very Unhealthy,155,UG/M3,Valid
1/22/2023 15:00,15,158,208,Very Unhealthy,144,UG/M3,Valid
1/22/2023 16:00,16,166.5,217,Very Unhealthy,175,UG/M3,Valid
1/22/2023 17:00,17,149.2,199,Unhealthy,132,UG/M3,Valid
1/22/2023 18:00,18,176.6,227,Very Unhealthy,204,UG/M3,Valid
1/22/2023 19:00,19,231.7,281,Very Unhealthy,287,UG/M3,Valid
1/22/2023 20:00,20,316.4,366,Hazardous,401,UG/M3,Valid
1/22/2023 21:00,21,340.2,390,Hazardous,364,UG/M3,Valid
1/22/2023 22:00,22,370.1,414,Hazardous,400,UG/M3,Valid
1/22/2023 23:00,23,416.5,445,Hazardous,463,UG/M3,Valid
1/23/2023 0:00,0,399.3,433,Hazardous,382,UG/M3,Valid
1/23/2023 1:00,1,432.6,455,Hazardous,466,UG/M3,Valid
1/23/2023 2:00,2,362.3,409,Hazardous,292,UG/M3,Valid
1/23/2023 3:00,3,306.1,356,Hazardous,250,UG/M3,Valid
1/23/2023 4:00,4,271.6,322,Hazardous,237,UG/M3,Valid
1/23/2023 5:00,5,251.3,302,Hazardous,231,UG/M3,Valid
1/23/2023 6:00,6,256.6,307,Hazardous,262,UG/M3,Valid
1/23/2023 7:00,7,314.8,365,Hazardous,373,UG/M3,Valid
1/23/2023 8:00,8,307.4,357,Hazardous,300,UG/M3,Valid
1/23/2023 9:00,9,337.7,387,Hazardous,368,UG/M3,Valid
1/23/2023 10:00,10,355.8,405,Hazardous,374,UG/M3,Valid
1/23/2023 11:00,11,319.4,369,Hazardous,283,UG/M3,Valid
1/23/2023 12:00,12,285.1,335,Hazardous,251,UG/M3,Valid
1/23/2023 13:00,13,267.9,318,Hazardous,228,UG/M3,Valid
1/23/2023 14:00,14,270.6,321,Hazardous,275,UG/M3,Valid
1/23/2023 15:00,15,262.6,313,Hazardous,250,UG/M3,Valid
1/23/2023 16:00,16,258,308,Hazardous,251,UG/M3,Valid
1/23/2023 17:00,17,258.4,309,Hazardous,259,UG/M3,Valid
1/23/2023 18:00,18,279.8,330,Hazardous,313,UG/M3,Valid
1/23/2023 19:00,19,325.5,375,Hazardous,389,UG/M3,Valid
1/23/2023 20:00,20,392.9,429,Hazardous,451,UG/M3,Valid
1/23/2023 21:00,21,363.3,409,Hazardous,333,UG/M3,Valid
1/23/2023 22:00,22,334.4,384,Hazardous,305,UG/M3,Valid
1/23/2023 23:00,23,311.4,361,Hazardous,288,UG/M3,Valid
1/24/2023 0:00,0,291.4,342,Hazardous,271,UG/M3,Valid
1/24/2023 1:00,1,301.8,352,Hazardous,310,UG/M3,Valid
1/24/2023 2:00,2,292.5,343,Hazardous,281,UG/M3,Valid
1/24/2023 3:00,3,246.8,296,Very Unhealthy,203,UG/M3,Valid
1/24/2023 4:00,4,217.4,267,Very Unhealthy,188,UG/M3,Valid
1/24/2023 5:00,5,196.7,247,Very Unhealthy,176,UG/M3,Valid
1/24/2023 6:00,6,189.3,239,Very Unhealthy,182,UG/M3,Valid
1/24/2023 7:00,7,208.6,259,Very Unhealthy,228,UG/M3,Valid
1/24/2023 8:00,8,216.7,267,Very Unhealthy,226,UG/M3,Valid
1/24/2023 9:00,9,228.1,278,Very Unhealthy,244,UG/M3,Valid
1/24/2023 10:00,10,211.6,262,Very Unhealthy,190,UG/M3,Valid
1/24/2023 11:00,11,197,247,Very Unhealthy,178,UG/M3,Valid
1/24/2023 12:00,12,192.6,243,Very Unhealthy,187,UG/M3,Valid
1/24/2023 13:00,13,184.3,234,Very Unhealthy,170,UG/M3,Valid
1/24/2023 14:00,14,182.5,233,Very Unhealthy,170,UG/M3,Valid
1/24/2023 15:00,15,178.9,229,Very Unhealthy,171,UG/M3,Valid
1/24/2023 16:00,16,173.7,224,Very Unhealthy,165,UG/M3,Valid
1/24/2023 17:00,17,167.9,218,Very Unhealthy,159,UG/M3,Valid
1/24/2023 18:00,18,177.7,228,Very Unhealthy,196,UG/M3,Valid
1/24/2023 19:00,19,208.7,259,Very Unhealthy,258,UG/M3,Valid
1/24/2023 20:00,20,243.3,293,Very Unhealthy,282,UG/M3,Valid
1/24/2023 21:00,21,250.1,300,Very Unhealthy,259,UG/M3,Valid
1/24/2023 22:00,22,272.5,323,Hazardous,296,UG/M3,Valid
1/24/2023 23:00,23,260.2,311,Hazardous,246,UG/M3,Valid
1/25/2023 0:00,0,260.6,311,Hazardous,261,UG/M3,Valid
1/25/2023 1:00,1,240.4,290,Very Unhealthy,217,UG/M3,Valid
1/25/2023 2:00,2,219.4,269,Very Unhealthy,195,UG/M3,Valid
1/25/2023 3:00,3,204.8,255,Very Unhealthy,188,UG/M3,Valid
1/25/2023 4:00,4,221.1,271,Very Unhealthy,240,UG/M3,Valid
1/25/2023 5:00,5,242.1,292,Very Unhealthy,276,UG/M3,Valid
1/25/2023 6:00,6,245.8,295,Very Unhealthy,252,UG/M3,Valid
1/25/2023 7:00,7,237,287,Very Unhealthy,222,UG/M3,Valid
1/25/2023 8:00,8,341.5,391,Hazardous,447,UG/M3,Valid
1/25/2023 9:00,9,342.3,392,Hazardous,343,UG/M3,Valid
1/25/2023 10:00,10,298.6,349,Hazardous,255,UG/M3,Valid
1/25/2023 11:00,11,254.3,305,Hazardous,210,UG/M3,Valid
1/25/2023 12:00,12,216.1,266,Very Unhealthy,178,UG/M3,Valid
1/25/2023 13:00,13,209.5,259,Very Unhealthy,203,UG/M3,Valid
1/25/2023 14:00,14,208.2,258,Very Unhealthy,207,UG/M3,Valid
1/25/2023 15:00,15,205.1,255,Very Unhealthy,202,UG/M3,Valid
1/25/2023 16:00,16,199,249,Very Unhealthy,193,UG/M3,Valid
1/25/2023 17:00,17,207.5,257,Very Unhealthy,216,UG/M3,Valid
1/25/2023 18:00,18,221.2,271,Very Unhealthy,235,UG/M3,Valid
1/25/2023 19:00,19,259.6,310,Hazardous,298,UG/M3,Valid
1/25/2023 20:00,20,321.8,372,Hazardous,384,UG/M3,Valid
1/25/2023 21:00,21,306.8,357,Hazardous,292,UG/M3,Valid
1/25/2023 22:00,22,318.4,368,Hazardous,330,UG/M3,Valid
1/25/2023 23:00,23,346.2,396,Hazardous,374,UG/M3,Valid
1/26/2023 0:00,0,353.5,403,Hazardous,361,UG/M3,Valid
1/26/2023 1:00,1,336.3,386,Hazardous,319,UG/M3,Valid
1/26/2023 2:00,2,306.3,356,Hazardous,276,UG/M3,Valid
1/26/2023 3:00,3,331,381,Hazardous,356,UG/M3,Valid
1/26/2023 4:00,4,339.7,389,Hazardous,352,UG/M3,Valid
1/26/2023 5:00,5,322,372,Hazardous,296,UG/M3,Valid
1/26/2023 6:00,6,376.1,418,Hazardous,458,UG/M3,Valid
1/26/2023 7:00,7,558.7,539,Hazardous,729,UG/M3,Valid
1/26/2023 8:00,8,476.3,484,Hazardous,394,UG/M3,Valid
1/26/2023 9:00,9,442.7,462,Hazardous,409,UG/M3,Valid
1/26/2023 10:00,10,392.8,429,Hazardous,343,UG/M3,Valid
1/26/2023 11:00,11,334.4,384,Hazardous,276,UG/M3,Valid
1/26/2023 12:00,12,286.1,336,Hazardous,238,UG/M3,Valid
1/26/2023 13:00,13,275,325,Hazardous,264,UG/M3,Valid
1/26/2023 14:00,14,284,334,Hazardous,293,UG/M3,Valid
1/26/2023 15:00,15,290,340,Hazardous,296,UG/M3,Valid
1/26/2023 16:00,16,268.9,319,Hazardous,248,UG/M3,Valid
1/26/2023 17:00,17,266.9,317,Hazardous,265,UG/M3,Valid
1/26/2023 18:00,18,273.4,324,Hazardous,280,UG/M3,Valid
1/26/2023 19:00,19,278.7,329,Hazardous,286,UG/M3,Valid
1/26/2023 20:00,20,300.1,350,Hazardous,330,UG/M3,Valid
1/26/2023 21:00,21,296.2,346,Hazardous,302,UG/M3,Valid
1/26/2023 22:00,22,288.4,339,Hazardous,273,UG/M3,Valid
1/26/2023 23:00,23,300,350,Hazardous,329,UG/M3,Valid
1/27/2023 0:00,0,422.8,449,Hazardous,537,UG/M3,Valid
1/27/2023 1:00,1,490.9,494,Hazardous,559,UG/M3,Valid
1/27/2023 2:00,2,432.4,455,Hazardous,374,UG/M3,Valid
1/27/2023 3:00,3,424.7,450,Hazardous,417,UG/M3,Valid
1/27/2023 4:00,4,448.4,466,Hazardous,472,UG/M3,Valid
1/27/2023 5:00,5,434.7,457,Hazardous,421,UG/M3,Valid
1/27/2023 6:00,6,373.3,416,Hazardous,312,UG/M3,Valid
1/27/2023 7:00,7,330.1,380,Hazardous,287,UG/M3,Valid
1/27/2023 8:00,8,303,353,Hazardous,276,UG/M3,Valid
1/27/2023 9:00,9,274.5,325,Hazardous,246,UG/M3,Valid
1/27/2023 10:00,10,260.7,311,Hazardous,247,UG/M3,Valid
1/27/2023 11:00,11,229.8,280,Very Unhealthy,199,UG/M3,Valid
1/27/2023 12:00,12,206.8,257,Very Unhealthy,184,UG/M3,Valid
1/27/2023 13:00,13,186.3,236,Very Unhealthy,166,UG/M3,Valid
1/27/2023 14:00,14,169.6,220,Very Unhealthy,153,UG/M3,Valid
1/27/2023 15:00,15,146.2,198,Unhealthy,123,UG/M3,Valid
1/27/2023 16:00,16,130.6,190,Unhealthy,115,UG/M3,Valid
1/27/2023 17:00,17,118.2,183,Unhealthy,106,UG/M3,Valid
1/27/2023 18:00,18,126.1,187,Unhealthy,134,UG/M3,Valid
1/27/2023 19:00,19,133,191,Unhealthy,140,UG/M3,Valid
1/27/2023 20:00,20,132,190,Unhealthy,131,UG/M3,Valid
1/27/2023 21:00,21,136.9,193,Unhealthy,142,UG/M3,Valid
1/27/2023 22:00,22,147.9,199,Unhealthy,161,UG/M3,Valid
1/27/2023 23:00,23,157.8,208,Very Unhealthy,173,UG/M3,Valid
1/28/2023 0:00,0,163.2,214,Very Unhealthy,174,UG/M3,Valid
1/28/2023 1:00,1,163.5,214,Very Unhealthy,164,UG/M3,Valid
1/28/2023 2:00,2,156.6,207,Very Unhealthy,146,UG/M3,Valid
1/28/2023 3:00,3,150.9,201,Very Unhealthy,142,UG/M3,Valid
1/28/2023 4:00,4,158.4,209,Very Unhealthy,170,UG/M3,Valid
1/28/2023 5:00,5,159.2,210,Very Unhealthy,165,UG/M3,Valid
1/28/2023 6:00,6,163.2,214,Very Unhealthy,174,UG/M3,Valid
1/28/2023 7:00,7,168.8,219,Very Unhealthy,181,UG/M3,Valid
1/28/2023 8:00,8,186.4,237,Very Unhealthy,216,UG/M3,Valid
1/28/2023 9:00,9,197.2,247,Very Unhealthy,217,UG/M3,Valid
1/28/2023 10:00,10,196.9,247,Very Unhealthy,196,UG/M3,Valid
1/28/2023 11:00,11,183.4,234,Very Unhealthy,158,UG/M3,Valid
1/28/2023 12:00,12,170.7,221,Very Unhealthy,147,UG/M3,Valid
1/28/2023 13:00,13,162.8,213,Very Unhealthy,148,UG/M3,Valid
1/28/2023 14:00,14,153.2,204,Very Unhealthy,138,UG/M3,Valid
1/28/2023 15:00,15,153.8,204,Very Unhealthy,155,UG/M3,Valid
1/28/2023 16:00,16,137.5,193,Unhealthy,120,UG/M3,Valid
1/28/2023 17:00,17,139.5,194,Unhealthy,142,UG/M3,Valid
1/28/2023 18:00,18,155.8,206,Very Unhealthy,176,UG/M3,Valid
1/28/2023 19:00,19,163.9,214,Very Unhealthy,174,UG/M3,Valid
1/28/2023 20:00,20,177.8,228,Very Unhealthy,195,UG/M3,Valid
1/28/2023 21:00,21,183.5,234,Very Unhealthy,197,UG/M3,Valid
1/28/2023 22:00,22,191.5,242,Very Unhealthy,202,UG/M3,Valid
1/28/2023 23:00,23,185.6,236,Very Unhealthy,177,UG/M3,Valid
1/29/2023 0:00,0,184.1,234,Very Unhealthy,182,UG/M3,Valid
1/29/2023 1:00,1,191.9,242,Very Unhealthy,203,UG/M3,Valid
1/29/2023 2:00,2,193.2,243,Very Unhealthy,195,UG/M3,Valid
1/29/2023 3:00,3,194.3,244,Very Unhealthy,196,UG/M3,Valid
1/29/2023 4:00,4,188.5,239,Very Unhealthy,178,UG/M3,Valid
1/29/2023 5:00,5,182.3,233,Very Unhealthy,159,UG/M3,Valid
1/29/2023 6:00,6,178.9,229,Very Unhealthy,167,UG/M3,Valid
1/29/2023 7:00,7,179.6,230,Very Unhealthy,182,UG/M3,Valid
1/29/2023 8:00,8,181.6,232,Very Unhealthy,189,UG/M3,Valid
1/29/2023 9:00,9,188.1,238,Very Unhealthy,209,UG/M3,Valid
1/29/2023 10:00,10,183.9,234,Very Unhealthy,172,UG/M3,Valid
1/29/2023 11:00,11,180,230,Very Unhealthy,168,UG/M3,Valid
1/29/2023 12:00,12,179,229,Very Unhealthy,176,UG/M3,Valid
1/29/2023 13:00,13,177.8,228,Very Unhealthy,175,UG/M3,Valid
1/29/2023 14:00,14,177.9,228,Very Unhealthy,179,UG/M3,Valid
1/29/2023 15:00,15,178.5,229,Very Unhealthy,181,UG/M3,Valid
1/29/2023 16:00,16,166.2,217,Very Unhealthy,141,UG/M3,Valid
1/29/2023 17:00,17,156.8,207,Very Unhealthy,139,UG/M3,Valid
1/29/2023 18:00,18,165.9,216,Very Unhealthy,184,UG/M3,Valid
1/29/2023 19:00,19,193,243,Very Unhealthy,233,UG/M3,Valid
1/29/2023 20:00,20,213.5,263,Very Unhealthy,240,UG/M3,Valid
1/29/2023 21:00,21,242.3,292,Very Unhealthy,268,UG/M3,Valid
1/29/2023 22:00,22,276,326,Hazardous,308,UG/M3,Valid
1/29/2023 23:00,23,311,361,Hazardous,346,UG/M3,Valid
1/30/2023 0:00,0,312.5,362,Hazardous,314,UG/M3,Valid
1/30/2023 1:00,1,312.7,363,Hazardous,313,UG/M3,Valid
1/30/2023 2:00,2,323.9,374,Hazardous,335,UG/M3,Valid
1/30/2023 3:00,3,317.9,368,Hazardous,312,UG/M3,Valid
1/30/2023 4:00,4,333,383,Hazardous,348,UG/M3,Valid
1/30/2023 5:00,5,313.6,364,Hazardous,293,UG/M3,Valid
1/30/2023 6:00,6,320.5,370,Hazardous,331,UG/M3,Valid
1/30/2023 7:00,7,300.3,350,Hazardous,256,UG/M3,Valid
1/30/2023 8:00,8,296.1,346,Hazardous,277,UG/M3,Valid
1/30/2023 9:00,9,301.7,352,Hazardous,316,UG/M3,Valid
1/30/2023 10:00,10,300.9,351,Hazardous,299,UG/M3,Valid
1/30/2023 11:00,11,256.1,307,Hazardous,199,UG/M3,Valid
1/30/2023 12:00,12,193.5,244,Very Unhealthy,138,UG/M3,Valid
1/30/2023 13:00,13,143.2,196,Unhealthy,93,UG/M3,Valid
1/30/2023 14:00,14,118,183,Unhealthy,93,UG/M3,Valid
1/30/2023 15:00,15,109.5,179,Unhealthy,101,UG/M3,Valid
1/30/2023 16:00,16,109.7,179,Unhealthy,110,UG/M3,Valid
1/30/2023 17:00,17,117.3,183,Unhealthy,125,UG/M3,Valid
1/30/2023 18:00,18,130.1,190,Unhealthy,143,UG/M3,Valid
1/30/2023 19:00,19,170,220,Very Unhealthy,210,UG/M3,Valid
1/30/2023 20:00,20,250,300,Very Unhealthy,330,UG/M3,Valid
1/30/2023 21:00,21,279,329,Hazardous,308,UG/M3,Valid
1/30/2023 22:00,22,330.5,380,Hazardous,382,UG/M3,Valid
1/30/2023 23:00,23,363.2,409,Hazardous,396,UG/M3,Valid
1/31/2023 0:00,0,394.1,430,Hazardous,425,UG/M3,Valid
1/31/2023 1:00,1,374.6,417,Hazardous,355,UG/M3,Valid
1/31/2023 2:00,2,363.3,409,Hazardous,352,UG/M3,Valid
1/31/2023 3:00,3,387.7,426,Hazardous,412,UG/M3,Valid
